"","title","year","volnum","issuenum","pagenum","primauth","tri_instance","st","ct","site","jstor","ststring","ctstring","comm","avoid","fulltri"
"883","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT2151",5,"MT","2151","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2151"
"884","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT4475",5,"MT","4475","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT4475"
"885","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT5107",5,"MT","5107","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT5107"
"886","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT3868",5,"MT","3868","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT3868"
"887","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT23",5,"MT","23","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT23"
"888","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT2181",5,"MT","2181","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2181"
"889","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT2182",5,"MT","2182","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2182"
"890","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT2320",5,"MT","2320","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2320"
"891","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT4477",5,"MT","4477","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT4477"
"892","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,752,"Washburn","5MT4725",5,"MT","4725","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT4725"
"893","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,751,"Washburn","5MT5106",5,"MT","5106","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT5106"
"894","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT9934",5,"MT","9934","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT9934"
"895","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT9942",5,"MT","9942","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT9942"
"896","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT8934",5,"MT","8934","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT8934"
"897","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT9924",5,"MT","9924","http://www.jstor.org/stable/25766230","Coorado","Montezuma","","","5MT9924"
"898","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT2148",5,"MT","2148","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2148"
"899","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT2149",5,"MT","2149","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2149"
"900","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,753,"Washburn","5MT2235",5,"MT","2235","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT2235"
"901","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT8651",5,"MT","8651","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT8651"
"902","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT10010",5,"MT","10010","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT10010"
"903","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT1",5,"MT","1","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT1"
"904","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT3",5,"MT","3","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT3"
"905","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,754,"Washburn","5MT9943",5,"MT","9943","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT9943"
"906","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn","5MT1825",5,"MT","1825","http://www.jstor.org/stable/25766230","Colorado","Washburn","","","5MT1825"
"907","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn","5MT4126",5,"MT","4126","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT4126"
"908","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn","5MT4802",5,"MT","4802","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT4802"
"909","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn","5MT3901",5,"MT","3901","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT3901"
"910","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn","5MT9933",5,"MT","9933","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT9933"
"911","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,756,"Washburn","5MT9541",5,"MT","9541","http://www.jstor.org/stable/25766230","Colorado","Montezuma","","","5MT9541"
"912","Pattern Symmetries of the Chaco Phenomenon",2011,76,2,254,"Washburn","29SJ627",29,"SJ","627","http://www.jstor.org/stable/41331890","New Mexico","San Juan","","","29SJ627"
"913","Pattern Symmetries of the Chaco Phenomenon",2011,76,2,254,"Washburn","29SJ629",29,"SJ","629","http://www.jstor.org/stable/41331890","New Mexico","San Juan","","","29SJ629"
"914","The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,"Waters","33WY252",33,"WY","252","http://www.jstor.org/stable/25470540","Ohio","Wyandot","","","33WY252"
"915","The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,"Waters","33WY252",33,"WY","252","http://www.jstor.org/stable/25470540","Ohio","Wyandot","","","33WY252"
"916","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills","29SJ1657",29,"SJ","1657","http://www.jstor.org/stable/23486066","New Mexico","San Juan","","","29SJ1657"
"917","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills","29SJ423",29,"SJ","423","http://www.jstor.org/stable/23486066","New Mexico","San Juan","","","29SJ423"
"918","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills","29SJ299",29,"SJ","299","http://www.jstor.org/stable/23486066","New Mexico","San Juan","","","29SJ299"
"919","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,333,"Wills","29SJ1659",29,"SJ","1659","http://www.jstor.org/stable/23486066","New Mexico","San Juan","","","29SJ1659"
"920","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","23MD128",23,"MD","128","http://www.jstor.org/stable/43184969","Missouri","McDonald","","","23MD128"
"921","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41CP304",41,"CP","304","http://www.jstor.org/stable/43184969","Texas","Camp","","","41CP304"
"922","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41LR135",41,"LR","135","http://www.jstor.org/stable/43184969","Texas","Lamar","","","41LR135"
"923","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41RK214",41,"RK","214","http://www.jstor.org/stable/43184969","Texas","Rusk","","","41RK214"
"924","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41RK4",41,"RK","4","http://www.jstor.org/stable/43184969","Texas","Rusk","","","41RK4"
"925","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41UR30",41,"UR","30","http://www.jstor.org/stable/43184969","Texas","Upshur","","","41UR30"
"926","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","34MC1030",34,"MC","1030","http://www.jstor.org/stable/43184969","Oklahoma","McClain","","","34MC1030"
"927","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41AN38",41,"AN","38","http://www.jstor.org/stable/43184969","Texas","Anderson","","","41AN38"
"928","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41AN51",41,"AN","51","http://www.jstor.org/stable/43184969","Texas","Anderson","","","41AN51"
"929","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41CP408",41,"CP","408","http://www.jstor.org/stable/43184969","Texas","Camp","","","41CP408"
"930","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41FT425",41,"FT","425","http://www.jstor.org/stable/43184969","Texas","Freestone","","","41FT425"
"931","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41HP106",41,"HP","106","http://www.jstor.org/stable/43184969","Texas","Hopkins","","","41HP106"
"932","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41NA242",41,NA,"242","http://www.jstor.org/stable/43184969","Texas","Nacogdoches","","","41NA242"
"933","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41RK170",41,"RK","170","http://www.jstor.org/stable/43184969","Texas","Rusk","","","41RK170"
"934","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41RK243",41,"RK","243","http://www.jstor.org/stable/43184969","Texas","Rusk","","","41RK243"
"935","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41SM273",41,"SM","273","http://www.jstor.org/stable/43184969","Texas","Smith","","","41SM273"
"936","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41SM404",41,"SM","404","http://www.jstor.org/stable/43184969","Texas","Smith","","","41SM404"
"937","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41TT851",41,"TT","851","http://www.jstor.org/stable/43184969","Texas","Titus","","","41TT851"
"938","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41TT852",41,"TT","852","http://www.jstor.org/stable/43184969","Texas","Titus","","","41TT852"
"939","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","3HS60",3,"HS","60","http://www.jstor.org/stable/43184969","Arkansas","Hot Spring","","","3HS60"
"940","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","34HS9",34,"HS","9","http://www.jstor.org/stable/43184969","Oklahoma","Haskell","","","34HS9"
"941","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","34MC8",34,"MC","8","http://www.jstor.org/stable/43184969","Oklahoma","McClain","","","34MC8"
"942","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson","41CP88",41,"CP","88","http://www.jstor.org/stable/43184969","Texas","Camp","","","41CP88"
"943","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41CE299",41,"CE","299","http://www.jstor.org/stable/43184969","Texas","Cherokee","","","41CE299"
"944","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41CP220",41,"CP","220","http://www.jstor.org/stable/43184969","Texas","Camp","","","41CP220"
"945","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41HE139",41,"HE","139","http://www.jstor.org/stable/43184969","Texas","Henderson","","","41HE139"
"946","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41HE343",41,"HE","343","http://www.jstor.org/stable/43184969","Texas","Henderson","","","41HE343"
"947","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41HS15",41,"HS","15","http://www.jstor.org/stable/43184969","Texas","Harrison","","","41HS15"
"948","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41PN149",41,"PN","149","http://www.jstor.org/stable/43184969","Texas","Panola","","","41PN149"
"949","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson","41SM325",41,"SM","325","http://www.jstor.org/stable/43184969","Texas","Smith","","","41SM325"
