Title,Year ,Volume Number,Issue Number,Page Number,Primary Author's Last Name,Trinomial Instance,JSTOR LINK,State,County ,Comments,Avoid (H/M/L)
"A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,Washburn,5MT9933,http://www.jstor.org/stable/25766230,Colorado,Montezuma,,
"A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,756,Washburn,5MT9541,http://www.jstor.org/stable/25766230,Colorado,Montezuma,,
Pattern Symmetries of the Chaco Phenomenon,2011,76,2,254,Washburn,29SJ627,http://www.jstor.org/stable/41331890,New Mexico,San Juan,,
Pattern Symmetries of the Chaco Phenomenon,2011,76,2,254,Washburn,29SJ629,http://www.jstor.org/stable/41331890,New Mexico,San Juan,,
"The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,Waters,33WY252,http://www.jstor.org/stable/25470540,Ohio,Wyandot,,
"The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,Waters,33WY252,http://www.jstor.org/stable/25470540,Ohio,Wyandot,,
Shabik'eschee Village in Chaco Canyon: Beyond the Archetype,2012,77,2,332,Wills,29SJ1657,http://www.jstor.org/stable/23486066,New Mexico,San Juan,,
Shabik'eschee Village in Chaco Canyon: Beyond the Archetype,2012,77,2,332,Wills,29SJ423,http://www.jstor.org/stable/23486066,New Mexico,San Juan,,
Shabik'eschee Village in Chaco Canyon: Beyond the Archetype,2012,77,2,332,Wills,29SJ299,http://www.jstor.org/stable/23486066,New Mexico,San Juan,,
Shabik'eschee Village in Chaco Canyon: Beyond the Archetype,2012,77,2,333,Wills,29SJ1659,http://www.jstor.org/stable/23486066,New Mexico,San Juan,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,23MD128,http://www.jstor.org/stable/43184969,Missouri,McDonald,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41CP304,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41LR135,http://www.jstor.org/stable/43184969,Texas,Lamar,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41RK214,http://www.jstor.org/stable/43184969,Texas,Rusk,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41RK4,http://www.jstor.org/stable/43184969,Texas,Rusk,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41UR30,http://www.jstor.org/stable/43184969,Texas,Upshur,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,34MC1030,http://www.jstor.org/stable/43184969,Oklahoma,McClain,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41AN38,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41AN51,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41CP408,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41FT425,http://www.jstor.org/stable/43184969,Texas,Freestone,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41HP106,http://www.jstor.org/stable/43184969,Texas,Hopkins,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41NA242,http://www.jstor.org/stable/43184969,Texas,Nacogdoches,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41RK170,http://www.jstor.org/stable/43184969,Texas,Rusk,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41RK243,http://www.jstor.org/stable/43184969,Texas,Rusk,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41SM273,http://www.jstor.org/stable/43184969,Texas,Smith,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41SM404,http://www.jstor.org/stable/43184969,Texas,Smith,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41TT851,http://www.jstor.org/stable/43184969,Texas,Titus,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41TT852,http://www.jstor.org/stable/43184969,Texas,Titus,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,3HS60,http://www.jstor.org/stable/43184969,Arkansas,Hot Spring,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,34HS9,http://www.jstor.org/stable/43184969,Oklahoma,Haskell,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,34MC8,http://www.jstor.org/stable/43184969,Oklahoma,McClain,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,707,Wilson,41CP88,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41CE299,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41CP220,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41HE139,http://www.jstor.org/stable/43184969,Texas,Henderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41HE343,http://www.jstor.org/stable/43184969,Texas,Henderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41HS15,http://www.jstor.org/stable/43184969,Texas,Harrison,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41PN149,http://www.jstor.org/stable/43184969,Texas,Panola,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41SM325,http://www.jstor.org/stable/43184969,Texas,Smith,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41TT653,http://www.jstor.org/stable/43184969,Texas,Titus,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,708,Wilson,41TT853,http://www.jstor.org/stable/43184969,Texas,Titus,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,709,Wilson,34LF19,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,709,Wilson,34CK6,http://www.jstor.org/stable/43184969,Oklahoma,Creek,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,709,Wilson,34LF40,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,709,Wilson,41LR2,http://www.jstor.org/stable/43184969,Texas,Lamar,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,3LR49,http://www.jstor.org/stable/43184969,Arkansas,Little River,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,3MI6,http://www.jstor.org/stable/43184969,Arkansas,Miller,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF15,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF17,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF21,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF28,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF29,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF33,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LF43,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34LT11,http://www.jstor.org/stable/43184969,Oklahoma,Latimer,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,3SV10,http://www.jstor.org/stable/43184969,Arkansas,Sevier,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,16RR4,http://www.jstor.org/stable/43184969,Lousiana,Red River,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34HS25,http://www.jstor.org/stable/43184969,Oklahoma,Haskell,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34MI63,http://www.jstor.org/stable/43184969,Oklahoma,McIntosh,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41CE3,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41CE19,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41CP245,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41RR11,http://www.jstor.org/stable/43184969,Texas,Red River,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,3HE63,http://www.jstor.org/stable/43184969,Arkansas,Hempstead,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34CK39,http://www.jstor.org/stable/43184969,Oklahoma,Creek,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,34SQ11,http://www.jstor.org/stable/43184969,Oklahoma,Sequoyah,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41AN56,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41CE290,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41CS1,http://www.jstor.org/stable/43184969,Texas,Cass,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41NA231,http://www.jstor.org/stable/43184969,Texas,Nacogdoches,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41NA285,http://www.jstor.org/stable/43184969,Texas,Nacogdoches,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41RR16,http://www.jstor.org/stable/43184969,Texas,Red River,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41RR77,http://www.jstor.org/stable/43184969,Texas,Red River,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,710,Wilson,41TT13,http://www.jstor.org/stable/43184969,Texas,Titus,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,16CD13,http://www.jstor.org/stable/43184969,Lousiana,Caddo,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,34LF31,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,34LF80,http://www.jstor.org/stable/43184969,Oklahoma,Le Flore,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41AN21,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41AN32,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41AN34,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41AN54,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41AN67,http://www.jstor.org/stable/43184969,Texas,Anderson,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41CE4,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41CE6,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41CE15,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41CE17,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41CP10,http://www.jstor.org/stable/43184969,Texas,Camp,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,711,Wilson,41SM300,http://www.jstor.org/stable/43184969,Texas,Smith,,
Reconstructing the Paleodiet of the Caddo Through Stable Isotopes,2013,78,4,714,Wilson,41CE12,http://www.jstor.org/stable/43184969,Texas,Cherokee,,
The Effects of the Hypsithermal on Prehistoric Foraging Efficiency in Missouri,2005,70,1,92,Wolverton,23BE125,http://www.jstor.org/stable/40035270,Missouri,Benton,,
The Effects of the Hypsithermal on Prehistoric Foraging Efficiency in Missouri,2005,70,1,92,Wolverton,23CY64,http://www.jstor.org/stable/40035270,Missouri,Clay,,
"Bone Chemistry, Body Parts, and Growth Marks: Evaluating Ohio Hopewell and Cahokia Mississippian Seasonality, Subsistence, Ritual, and Feasting",2005,70,2,252,Yerkes,12D376,http://www.jstor.org/stable/40035703,Indiana,Dearborn,,
"Bone Chemistry, Body Parts, and Growth Marks: Evaluating Ohio Hopewell and Cahokia Mississippian Seasonality, Subsistence, Ritual, and Feasting",2005,70,2,252,Yerkes,12D363,http://www.jstor.org/stable/40035703,Indiana,Dearborn,,
"Bone Chemistry, Body Parts, and Growth Marks: Evaluating Ohio Hopewell and Cahokia Mississippian Seasonality, Subsistence, Ritual, and Feasting",2005,70,2,252,Yerkes,12D509,http://www.jstor.org/stable/40035703,Indiana,Dearborn,,
"Bone Chemistry, Body Parts, and Growth Marks: Evaluating Ohio Hopewell and Cahokia Mississippian Seasonality, Subsistence, Ritual, and Feasting",2005,70,2,256,Yerkes,11Sa88,http://www.jstor.org/stable/40035703,Illinois,Sangamon,,
"Bone Chemistry, Body Parts, and Growth Marks: Evaluating Ohio Hopewell and Cahokia Mississippian Seasonality, Subsistence, Ritual, and Feasting",2005,70,2,259,Yerkes,11Sa37,http://www.jstor.org/stable/40035703,Illinois,Sangamon,,
