"","title","year","volnum","issuenum","pagenum","primauth","st","ct","site","jstor","ststring","ctstring","comm","avoid"
"910","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,755,"Washburn",5,"MT","9933","http://www.jstor.org/stable/25766230","Colorado","Montezuma","",""
"911","A Symmetry Analysis of Design Structure: 1,000 Years of Continuity and Change in Puebloan Ceramic Design",2010,75,4,756,"Washburn",5,"MT","9541","http://www.jstor.org/stable/25766230","Colorado","Montezuma","",""
"912","Pattern Symmetries of the Chaco Phenomenon",2011,76,2,254,"Washburn",29,"SJ","627","http://www.jstor.org/stable/41331890","New Mexico","San Juan","",""
"913","Pattern Symmetries of the Chaco Phenomenon",2011,76,2,254,"Washburn",29,"SJ","629","http://www.jstor.org/stable/41331890","New Mexico","San Juan","",""
"914","The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,"Waters",33,"WY","252","http://www.jstor.org/stable/25470540","Ohio","Wyandot","",""
"915","The Age of the Paleoindian Assemblage at Sheriden Cave, Ohio",2009,74,1,107,"Waters",33,"WY","252","http://www.jstor.org/stable/25470540","Ohio","Wyandot","",""
"916","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills",29,"SJ","1657","http://www.jstor.org/stable/23486066","New Mexico","San Juan","",""
"917","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills",29,"SJ","423","http://www.jstor.org/stable/23486066","New Mexico","San Juan","",""
"918","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,332,"Wills",29,"SJ","299","http://www.jstor.org/stable/23486066","New Mexico","San Juan","",""
"919","Shabik'eschee Village in Chaco Canyon: Beyond the Archetype",2012,77,2,333,"Wills",29,"SJ","1659","http://www.jstor.org/stable/23486066","New Mexico","San Juan","",""
"920","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",23,"MD","128","http://www.jstor.org/stable/43184969","Missouri","McDonald","",""
"921","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"CP","304","http://www.jstor.org/stable/43184969","Texas","Camp","",""
"922","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"LR","135","http://www.jstor.org/stable/43184969","Texas","Lamar","",""
"923","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"RK","214","http://www.jstor.org/stable/43184969","Texas","Rusk","",""
"924","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"RK","4","http://www.jstor.org/stable/43184969","Texas","Rusk","",""
"925","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"UR","30","http://www.jstor.org/stable/43184969","Texas","Upshur","",""
"926","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",34,"MC","1030","http://www.jstor.org/stable/43184969","Oklahoma","McClain","",""
"927","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"AN","38","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"928","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"AN","51","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"929","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"CP","408","http://www.jstor.org/stable/43184969","Texas","Camp","",""
"930","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"FT","425","http://www.jstor.org/stable/43184969","Texas","Freestone","",""
"931","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"HP","106","http://www.jstor.org/stable/43184969","Texas","Hopkins","",""
"933","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"RK","170","http://www.jstor.org/stable/43184969","Texas","Rusk","",""
"934","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"RK","243","http://www.jstor.org/stable/43184969","Texas","Rusk","",""
"935","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"SM","273","http://www.jstor.org/stable/43184969","Texas","Smith","",""
"936","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"SM","404","http://www.jstor.org/stable/43184969","Texas","Smith","",""
"937","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"TT","851","http://www.jstor.org/stable/43184969","Texas","Titus","",""
"938","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"TT","852","http://www.jstor.org/stable/43184969","Texas","Titus","",""
"939","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",3,"HS","60","http://www.jstor.org/stable/43184969","Arkansas","Hot Spring","",""
"940","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",34,"HS","9","http://www.jstor.org/stable/43184969","Oklahoma","Haskell","",""
"941","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",34,"MC","8","http://www.jstor.org/stable/43184969","Oklahoma","McClain","",""
"942","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,707,"Wilson",41,"CP","88","http://www.jstor.org/stable/43184969","Texas","Camp","",""
"943","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"CE","299","http://www.jstor.org/stable/43184969","Texas","Cherokee","",""
"944","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"CP","220","http://www.jstor.org/stable/43184969","Texas","Camp","",""
"945","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"HE","139","http://www.jstor.org/stable/43184969","Texas","Henderson","",""
"946","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"HE","343","http://www.jstor.org/stable/43184969","Texas","Henderson","",""
"947","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"HS","15","http://www.jstor.org/stable/43184969","Texas","Harrison","",""
"948","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"PN","149","http://www.jstor.org/stable/43184969","Texas","Panola","",""
"949","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"SM","325","http://www.jstor.org/stable/43184969","Texas","Smith","",""
"950","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"TT","653","http://www.jstor.org/stable/43184969","Texas","Titus","",""
"951","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,708,"Wilson",41,"TT","853","http://www.jstor.org/stable/43184969","Texas","Titus","",""
"952","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,709,"Wilson",34,"LF","19","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"953","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,709,"Wilson",34,"CK","6","http://www.jstor.org/stable/43184969","Oklahoma","Creek","",""
"954","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,709,"Wilson",34,"LF","40","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"955","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,709,"Wilson",41,"LR","2","http://www.jstor.org/stable/43184969","Texas","Lamar","",""
"956","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",3,"LR","49","http://www.jstor.org/stable/43184969","Arkansas","Little River","",""
"957","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",3,"MI","6","http://www.jstor.org/stable/43184969","Arkansas","Miller","",""
"958","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","15","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"959","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","17","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"960","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","21","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"961","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","28","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"962","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","29","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"963","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","33","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"964","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LF","43","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"965","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"LT","11","http://www.jstor.org/stable/43184969","Oklahoma","Latimer","",""
"966","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",3,"SV","10","http://www.jstor.org/stable/43184969","Arkansas","Sevier","",""
"967","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",16,"RR","4","http://www.jstor.org/stable/43184969","Lousiana","Red River","",""
"968","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"HS","25","http://www.jstor.org/stable/43184969","Oklahoma","Haskell","",""
"969","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"MI","63","http://www.jstor.org/stable/43184969","Oklahoma","McIntosh","",""
"970","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"CE","3","http://www.jstor.org/stable/43184969","Texas","Cherokee","",""
"971","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"CE","19","http://www.jstor.org/stable/43184969","Texas","Cherokee","",""
"972","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"CP","245","http://www.jstor.org/stable/43184969","Texas","Camp","",""
"973","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"RR","11","http://www.jstor.org/stable/43184969","Texas","Red River","",""
"974","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",3,"HE","63","http://www.jstor.org/stable/43184969","Arkansas","Hempstead","",""
"975","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"CK","39","http://www.jstor.org/stable/43184969","Oklahoma","Creek","",""
"976","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",34,"SQ","11","http://www.jstor.org/stable/43184969","Oklahoma","Sequoyah","",""
"977","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"AN","56","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"978","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"CE","290","http://www.jstor.org/stable/43184969","Texas","Cherokee","",""
"979","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"CS","1","http://www.jstor.org/stable/43184969","Texas","Cass","",""
"982","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"RR","16","http://www.jstor.org/stable/43184969","Texas","Red River","",""
"983","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"RR","77","http://www.jstor.org/stable/43184969","Texas","Red River","",""
"984","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,710,"Wilson",41,"TT","13","http://www.jstor.org/stable/43184969","Texas","Titus","",""
"985","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",16,"CD","13","http://www.jstor.org/stable/43184969","Lousiana","Caddo","",""
"986","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",34,"LF","31","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"987","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",34,"LF","80","http://www.jstor.org/stable/43184969","Oklahoma","Le Flore","",""
"988","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",41,"AN","21","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"989","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",41,"AN","32","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"990","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",41,"AN","34","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"991","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",41,"AN","54","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
"992","Reconstructing the Paleodiet of the Caddo Through Stable Isotopes",2013,78,4,711,"Wilson",41,"AN","67","http://www.jstor.org/stable/43184969","Texas","Anderson","",""
